business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,,,Report ID,Result,Last Inspection Date,Inspection Type,Coordinates,Data Last Updated
FA0031151,USA GASOLINE #68175,7550 WATT AVE ,NORTH HIGHLANDS,CA,95660,,,(916) 344-2656,,,{0879121C-4E91-45F1-85AE-B385E95C8EC6},GN,2/2/2016 0:00,ROUTINE INSPECTION,"  38.7037551650, -121.3823363373",02/11/2016  4:00PM
FA0031207,WATT CIRCLE 7,2900 WATT AVE,SACRAMENTO,CA,95821,,,(916) 514-5812,,,{D9E19345-F5AD-484A-8721-4E4A7207B25B},GN,2/10/2016 0:00,ROUTINE INSPECTION,"  38.6180891552, -121.3826077150",02/11/2016  4:00PM
FA0031238,UNITED PETROLEUM VALERO,10299 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,(916) 369-1909,,,{C8631F6B-D663-4BFC-9064-DA2828D7522B},GN,11/18/2015 0:00,ROUTINE INSPECTION,"  38.5868392582, -121.3082539715",02/11/2016  4:00PM
FA0031246,FRANKLIN GAS & MART,4991 FRANKLIN BLVD ,SACRAMENTO,CA,95820,,,(707) 328-4483,,,{1BC3CCBE-98C9-4DE1-899B-E23F7CF6D8A0},GN,3/23/2015 0:00,ROUTINE INSPECTION,"  38.5301777753, -121.4727029386",02/11/2016  4:00PM
FA0031247,FOLSOM FUEL,51 NATOMA ST ,FOLSOM,CA,95630,,,(209) 609-2780,,,{26121886-6EE7-4052-8E0A-1A515FC6DF0A},GN,8/27/2015 0:00,ROUTINE INSPECTION,"  38.6765673932, -121.1723961759",02/11/2016  4:00PM
FA0031248,VALERO - BB PETROLEUM,5601 FRANKLIN BLVD ,SACRAMENTO,CA,95824,,,(916) 424-9766,,,{CF1D08B9-AD36-4E13-9578-0DFF7DC74135},GN,1/8/2016 0:00,ROUTINE INSPECTION,"  38.5246373459, -121.4713377468",02/11/2016  4:00PM
FA0031249,786 ENTERPRISE,8461 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,(916) 381-7861,,,{D7D4A50B-5A73-4023-8901-AA7B27B7C646},GN,11/5/2015 0:00,ROUTINE INSPECTION,"  38.5478257631, -121.3920642832",02/11/2016  4:00PM
FA0031250,VALERO,7282 FRANKLIN BLVD ,SACRAMENTO,CA,95823,,,(916) 429-8611,,,{070337AA-EBE3-47D5-A16C-BCF32B0A394E},GN,12/2/2015 0:00,ROUTINE INSPECTION,"  38.4932554688, -121.4582778464",02/11/2016  4:00PM
FA0031274,CIRCLE D FOOD MART,9301 GREENBACK LN ,ORANGEVALE,CA,95662,,,(916) 990-0932,,,{911F062E-7FDC-4E6F-9F3D-47CD29757EBE},GN,1/7/2016 0:00,ROUTINE INSPECTION,"  38.6784332745, -121.2066275161",02/11/2016  4:00PM
FA0031275,PETROSTAR OIL CO.,2399 FLORIN RD ,SACRAMENTO,CA,95822,,,(916) 428-1146,,,{CE162548-0F33-4856-83E8-EA42FEFDBD86},GN,10/14/2015 0:00,ROUTINE INSPECTION,"  38.4960954874, -121.4831556222",02/11/2016  4:00PM
FA0031276,CJ GAS INC,6441 FOLSOM BLVD ,SACRAMENTO,CA,95819,,,(916) 452-8323,,,{F44CC4C7-78E3-496A-ACA0-DFA77602AE56},GN,10/15/2015 0:00,ROUTINE INSPECTION,"  38.5548623036, -121.4280530602",02/11/2016  4:00PM
FA0031277,ORBIT STATION,8994 GREENBACK LN ,ORANGEVALE,CA,95662,,,,,,{0D7E6274-91F0-4C82-895C-A03FEC7B2F0B},GN,10/14/2015 0:00,ROUTINE INSPECTION,"  38.6781363149, -121.2213462912",02/11/2016  4:00PM
FA0031282,FAIR OAKS MINI MARKET,8240 FAIR OAKS BLVD ,CARMICHAEL,CA,95608,,,(916) 944-1938,,,{9E30B5C5-700C-4362-871E-97A51674907C},GN,9/15/2015 0:00,ROUTINE INSPECTION,"  38.6363013232, -121.3098270874",02/11/2016  4:00PM
FA0031284,SPEED BIRD #1,4901 47TH AVE ,SACRAMENTO,CA,95824,,,(916) 424-5642,,,{A8AC5CA0-E173-4DD7-8D7B-06197EA570DE},GN,12/30/2015 0:00,ROUTINE INSPECTION,"  38.5107290980, -121.4485215830",02/11/2016  4:00PM
FA0031285,SPEED BIRD #2,5000 FRUITRIDGE RD ,SACRAMENTO,CA,95820,,,(916) 399-9327,,,{027D5C35-3697-4999-8A4D-E419869A19CE},GN,12/30/2015 0:00,ROUTINE INSPECTION,"  38.5246670000, -121.4472700000",02/11/2016  4:00PM
FA0031287,SPEED BIRD #3,2500 NORTHGATE BLVD ,SACRAMENTO,CA,95833,,,(916) 564-1554,,,{FFD48E30-8D73-4477-BE48-059706888E3D},GN,11/12/2015 0:00,ROUTINE INSPECTION,"  38.6115314579, -121.4750967703",02/11/2016  4:00PM
FA0031414,FOOD STOP,5650 WHITELOCK PKWY 120,ELK GROVE,CA,95757,,,(916) 714-7799,,,{96B5D97E-CB38-47E6-89B2-5AD37AA8E34D},GN,1/8/2016 0:00,ROUTINE INSPECTION,"  38.3934166884, -121.4368785941",02/11/2016  4:00PM
FA0031442,CVS/PHARMACY #9199,5420 DEWEY DR ,FAIR OAKS,CA,95628,,,(916) 864-4800,,,{950A8D21-79BE-47AB-98F4-D565ABA80F59},GN,10/27/2015 0:00,ROUTINE INSPECTION,"  38.6646961587, -121.3069560287",02/11/2016  4:00PM
FA0031566,MAK'S QUICK CORNER,1101 BROADWAY ,SACRAMENTO,CA,95818,,,(916) 442-2327,,,{B21B449F-4057-4F96-9318-D22A6269BB43},GN,1/5/2016 0:00,ROUTINE INSPECTION,"  38.5633758741, -121.4979317005",02/11/2016  4:00PM
FA0031567,SAC VALLEY TRUCK STOP,7891 STOCKTON BLVD ,SACRAMENTO,CA,95823,,,(916) 896-5676,,,{DF02F83E-82BE-4278-8BAD-9D4E20D86CC9},GN,9/29/2015 0:00,ROUTINE INSPECTION,"  38.4713635890, -121.4162798925",02/11/2016  4:00PM
FA0031569,GOOD NEWS MEDIA MINISTRY,2893 65TH ST ,SACRAMENTO,CA,95817,,,(650) 740-4152,,,{4F3BA0E9-4FDA-4B33-8723-1B4FD32C00A3},GN,10/23/2015 0:00,ROUTINE INSPECTION,"  38.5486276737, -121.4273531352",02/11/2016  4:00PM
FA0031571,ORBIT STATION,4716 AUBURN BLVD ,SACRAMENTO,CA,95841,,,(916) 331-5672,,,{48AC4231-3FDB-40BE-8F52-EDCD61775F06},GN,1/21/2016 0:00,ROUTINE INSPECTION,"  38.6539375274, -121.3538221799",02/11/2016  4:00PM
FA0031572,HITES MARKET,3900 FRUITRIDGE RD STE A,SACRAMENTO,CA,95820,,,(916) 476-6094,,,{6156D82D-03EB-4C57-A389-14297AACC301},GN,12/9/2015 0:00,ROUTINE INSPECTION,"  38.5246787252, -121.4630363415",02/11/2016  4:00PM
FA0031614,76 STATION/GOOD NEWS  MEDIA MINISTRY,5600 FREEPORT BLVD ,SACRAMENTO,CA,95822,,,,,,{26214F7F-6729-4499-A1D3-4AC94E32D953},GN,1/19/2016 0:00,ROUTINE INSPECTION,"  38.5243756511, -121.4978761552",02/11/2016  4:00PM
FA0031616,SAFEWAY STORE & FUEL CENTER #1560 [Retail Market],4040 MANZANITA AVE ,CARMICHAEL,CA,95608,,,(916) 481-2005,,,{A2957302-011C-49A6-B761-4D7D0BA61DDF},GN,2/5/2016 0:00,ROUTINE INSPECTION,"  38.6387309373, -121.3261716790",02/11/2016  4:00PM
FA0031617,GUPTA GASOLINE LLC,5040 EL CAMINO AVE ,CARMICHAEL,CA,95608,,,(916) 971-3705,,,{33AC8993-770D-4010-AC0B-3C9056EC846C},GN,11/16/2015 0:00,ROUTINE INSPECTION,"  38.6098130675, -121.3463185674",02/11/2016  4:00PM
FA0031618,EAGLE GAS & LIQUOR,4646 EL CAMINO AVE ,SACRAMENTO,CA,95821,,,(916) 484-1174,,,{41F84D2B-7C62-4BAE-8298-6F9C10D0054F},GN,11/5/2015 0:00,ROUTINE INSPECTION,"  38.6099270705, -121.3556593832",02/11/2016  4:00PM
FA0031619,HARRY'S LIQUOR & FOOD,10847 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,(916) 635-1353,,,{B637D13F-40DB-444E-A80B-966A99F089BD},GN,12/18/2015 0:00,ROUTINE INSPECTION,"  38.5994452280, -121.2826038745",02/11/2016  4:00PM
FA0031620,E-Z STOP,10501 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,(916) 601-6952,,,{BEC66197-18D6-4D90-AC4B-8002F07B5E43},GN,12/29/2015 0:00,ROUTINE INSPECTION,"  38.5925174922, -121.2965871710",02/11/2016  4:00PM
FA0031621,KELLEY'S VALERO,2460 FLORIN RD ,SACRAMENTO,CA,95822,,,(916) 392-2242,,,{A12CFD81-9F57-4C82-BE93-32508A149248},GN,8/19/2015 0:00,ROUTINE INSPECTION,"  38.4954409619, -121.4799767964",02/11/2016  4:00PM
FA0031626,STOP N SHOP,3440 FOLSOM BLVD ,SACRAMENTO,CA,95816,,,(916) 739-1045,,,{DDF565F4-BC44-4E1C-B8F5-72C3BDC018B3},GN,10/6/2015 0:00,ROUTINE INSPECTION,"  38.5663470751, -121.4631594490",02/11/2016  4:00PM
FA0031630,SUPER STAR PLUS,6351 FRANKLIN BLVD,SACRAMENTO,CA,95824,,,(916) 395-9970,,,{DC9BBBA2-DAA1-4EF5-AB66-F08FEC4F0537},GN,1/13/2016 0:00,ROUTINE INSPECTION,"  38.5106181990, -121.4666425876",02/11/2016  4:00PM
FA0031631,DINO MART,4625 EL CAMINO AVE ,SACRAMENTO,CA,95821,,,(916) 482-3061,,,{D30432FB-F819-4CFC-8850-46B26E4F7C9B},GN,10/14/2015 0:00,ROUTINE INSPECTION,"  38.6104442771, -121.3556483589",02/11/2016  4:00PM
FA0031638,MIDTOWN GAS & FOOD MART LLC,1031 30TH ST ,SACRAMENTO,CA,95816,,,(916) 442-3339,,,{D1486EEE-1013-49DB-94E6-4261422D020E},GN,9/25/2015 0:00,ROUTINE INSPECTION,"  38.5722271795, -121.4666453297",02/11/2016  4:00PM
FA0031646,ARDEN WAY WINE & LIQUOR,4231 ARDEN WAY,SACRAMENTO,CA,95864,,,(916) 487-4204,,,{7BE69043-F871-4894-904A-C1D707A16AAF},GN,11/24/2015 0:00,ROUTINE INSPECTION,"  38.5958770641, -121.3650183988",02/11/2016  4:00PM
FA0031653,CIRCLE D,3040 AUBURN BLVD ,SACRAMENTO,CA,95821,,,(916) 489-6955,,,{0DFFA51E-C32C-4AA8-BDAC-10DBE851099F},GN,6/30/2015 0:00,ROUTINE INSPECTION,"  38.6329265108, -121.3926462976",02/11/2016  4:00PM
FA0031681,DOLLAR TREE #3566,6710 FOLSOM BLVD ,SACRAMENTO,CA,95819,,,(916) 454-5093,,,{32EE2F14-3919-4E4E-A3DA-33E90C3CDB0A},GN,10/19/2015 0:00,ROUTINE INSPECTION,"  38.5535640000, -121.4255935000",02/11/2016  4:00PM
FA0031712,ADVENTIST BOOK CENTER,5207 MADISON AVE G,SACRAMENTO,CA,95841,,,(916) 486-7730,,,{4A36853F-5CD4-4B2A-A890-7B9E7870F1D6},GN,9/30/2015 0:00,ROUTINE INSPECTION,"  38.6617157012, -121.3438996126",02/11/2016  4:00PM
FA0031780,KS CIGARETTES & MINI MART,5222 HILLSDALE BLVD 6,SACRAMENTO,CA,95842,,,(916) 331-7048,,,{D13ACDBD-4DB4-4F30-AFBA-6CF9C0B43C4D},GN,12/3/2015 0:00,ROUTINE INSPECTION,"  38.6622449114, -121.3637127364",02/11/2016  4:00PM
FA0031798,MAK'S QUICK MART,4011 FREEPORT BLVD,SACRAMENTO,CA,95822,,,(916) 476-6356,,,{7A384216-D0EF-483B-855F-B53FC3136EBF},GN,5/5/2015 0:00,ROUTINE INSPECTION,"  38.5375915505, -121.4925910839",02/11/2016  4:00PM
FA0031905,DILLON'S FOOD MART,3907 STOCKTON BLVD ,SACRAMENTO,CA,95820,,,(916) 457-2813,,,{91497A39-08F1-48FC-AD27-8B01E3ED3A41},GN,8/24/2015 0:00,ROUTINE INSPECTION,"  38.5392512788, -121.4492488555",02/11/2016  4:00PM
FA0031924,ARCO #2164,5751 HILLSDALE BLVD ,SACRAMENTO,CA,95842,,,(916) 339-0574,,,{9255D1F6-C85E-426B-9D33-E876EB5F9B7E},GN,9/30/2015 0:00,ROUTINE INSPECTION,"  38.6724700101, -121.3571713321",02/11/2016  4:00PM
FA0031932,CIRCLE 7 FOOD LIQUOR,7601 STOCKTON BLVD ,SACRAMENTO,CA,95823,,,(916) 689-8813,,,{A1341690-D3ED-472A-8248-F9A31CAB0722},GN,12/4/2015 0:00,ROUTINE INSPECTION,"  38.4812901648, -121.4216308607",02/11/2016  4:00PM
FA0031934,CAL EXPO CHEVRON #94697,2000 ARDEN WAY ,SACRAMENTO,CA,95825,,,(916) 927-2477,,,{82831C58-43B7-48B8-82D5-090F6E975A99},GN,9/23/2015 0:00,ROUTINE INSPECTION,"  38.5957331463, -121.4194813586",02/11/2016  4:00PM
FA0031955,SHELL FACILITY #135847,3701 FRANKLIN BLVD ,SACRAMENTO,CA,95820,,,(916) 451-1814,,,{37A00A13-7D20-42DD-9D89-BD0E40C5FEB6},GN,4/22/2015 0:00,ROUTINE INSPECTION,"  38.5408552079, -121.4753449315",02/11/2016  4:00PM
FA0031961,BRADSHAW SHELL,3591 BRADSHAW RD ,SACRAMENTO,CA,95827,,,(916) 609-1505,,,{49E4DCDA-1A2C-4784-B410-075C15064944},GN,1/19/2016 0:00,ROUTINE INSPECTION,"  38.5573096345, -121.3355648014",02/11/2016  4:00PM
FA0031976,ELVERTA SHELL,7969 WATT AVE ,SACRAMENTO,CA,95843,,,(916) 339-3766,,,{6F89DC1C-764C-422C-BF86-9E542D0FB8B8},GN,12/30/2015 0:00,ROUTINE INSPECTION,"  38.7138817331, -121.3928735124",02/11/2016  4:00PM
FA0031977,ELK GROVE SHELL,8607 ELK GROVE BLVD ,ELK GROVE,CA,95624,,,(916) 686-8064,,,{4FA5F0DD-24F2-45B0-AD3B-ADEB02E8118F},GN,2/2/2016 0:00,ROUTINE INSPECTION,"  38.4093886769, -121.3851557458",02/11/2016  4:00PM
FA0031980,SHELL FACILITY #135855,2270 FAIR OAKS BLVD ,SACRAMENTO,CA,95825,,,(916) 922-6653,,,{93C7294A-56F5-4431-8A2C-FFDC608FD0AE},GN,11/19/2015 0:00,ROUTINE INSPECTION,"  38.5740720000, -121.4117360000",02/11/2016  4:00PM
FA0031981,SHELL FACILITY #135858,6431 RIVERSIDE BLVD ,SACRAMENTO,CA,95831,,,(916) 422-6053,,,{02D55D0D-67E8-4D47-9AE7-A5E8A955F822},GN,10/23/2015 0:00,ROUTINE INSPECTION,"  38.5102790000, -121.5421770000",02/11/2016  4:00PM
FA0031983,SHELL FACILITY #135254,8901 ELK GROVE BLVD ,ELK GROVE,CA,95624,,,(916) 685-7796,,,{CDA66AAC-BF97-4384-BB34-6C538693F737},GN,10/6/2015 0:00,ROUTINE INSPECTION,"  38.4092728337, -121.3712163493",02/11/2016  4:00PM
FA0031993,COLLEGE TOWN CHEVRON #1005,7901 COLLEGE TOWN DR ,SACRAMENTO,CA,95826,,,(916) 383-3501,,,{CCE6E945-CDFC-4EFA-B036-93E26EF73006},GN,11/24/2015 0:00,ROUTINE INSPECTION,"  38.5560484440, -121.4098716522",02/11/2016  4:00PM
FA0032073,ARCO #3427,4625 SAN JUAN AVE ,FAIR OAKS,CA,95628,,,(916) 967-9042,,,{E2169B07-F78E-4BEC-B596-BCE915C7A965},GN,10/5/2015 0:00,ROUTINE INSPECTION,"  38.6489233285, -121.2923451497",02/11/2016  4:00PM
FA0032075,SHELL FACILITY #135850,5551 MARTIN LUTHER KING JR BLVD ,SACRAMENTO,CA,95820,,,(916) 455-4807,,,{E37D3665-8C00-4A54-8A9C-23BD9A0CC912},GN,11/4/2015 0:00,ROUTINE INSPECTION,"  38.5253149725, -121.4642263718",02/11/2016  4:00PM
FA0032076,SHELL FACILITY #139618,2400 DEL PASO BLVD ,SACRAMENTO,CA,95815,,,(916) 927-2521,,,{F01C5624-F75A-4345-A528-A9F6165CF5E5},GN,1/13/2016 0:00,ROUTINE INSPECTION,"  38.6114080136, -121.4476151012",02/11/2016  4:00PM
FA0032080,SHELL GAS STATION,6919 STOCKTON BLVD ,SACRAMENTO,CA,95823,,,(916) 391-3520,,,{B84FA11E-82E9-48F2-B18D-754500FEE302},GN,10/23/2015 0:00,ROUTINE INSPECTION,"  38.5003945747, -121.4306320253",02/11/2016  4:00PM
FA0032081,SHELL FACILITY #139623,1600 ARDEN WAY ,SACRAMENTO,CA,95815,,,(916) 929-5272,,,{06609E44-B734-4349-95D2-D4D759AA6F50},GN,9/17/2015 0:00,ROUTINE INSPECTION,"  38.5997201504, -121.4284802368",02/11/2016  4:00PM
FA0032082,BONFARE MARKET #40,861 FULTON AVE ,SACRAMENTO,CA,95825,,,,,,{A64A0B5A-D436-47E3-AA98-6FFAC77726A1},GN,12/9/2015 0:00,ROUTINE INSPECTION,"  38.5812264104, -121.4018738833",02/11/2016  4:00PM
FA0032083,NMSO INC,2281 EL CAMINO AVE ,SACRAMENTO,CA,95821,,,(916) 927-4859,,,{93DE5F4F-AA02-43A5-A174-FC2D6D92468C},GN,8/5/2015 0:00,ROUTINE INSPECTION,"  38.6111019085, -121.4110847181",02/11/2016  4:00PM
FA0032084,VALERO,8999 ELK GROVE BLVD ,ELK GROVE,CA,95624,,,(916) 509-9961,,,{4208279D-16D7-48A6-90DB-18D8C2095DB4},GN,8/12/2015 0:00,ROUTINE INSPECTION,"  38.4092473528, -121.3674055439",02/11/2016  4:00PM
FA0032085,SAFEWAY FUEL CENTER #1895,5400 DEWEY DR ,FAIR OAKS,CA,95628,,,(916) 904-5356,,,{205385D3-702F-4F09-BA33-AD2D443766D3},GN,10/20/2015 0:00,REINSPECTION,"  38.6638876698, -121.3081219938",02/11/2016  4:00PM
FA0032086,SAFEWAY FUEL CENTER #2697,2811 DEL PASO RD ,SACRAMENTO,CA,95835,,,(916) 285-8840,,,{714AD476-7E9F-4E9D-B3EE-FB1B95A17D43},GN,12/30/2015 0:00,ROUTINE INSPECTION,"  38.6563195590, -121.5240296091",02/11/2016  4:00PM
FA0032087,LAGUNA WEST CHEVRON,9146 HARBOUR POINT DR ,ELK GROVE,CA,95758,,,(916) 665-7363,,,{216DBD5B-399A-4447-A1B1-68DD185CADA4},GN,12/16/2015 0:00,ROUTINE INSPECTION,"  38.4259856218, -121.4809108382",02/11/2016  4:00PM
FA0032088,CALVINE ROAD CHEVRON,8344 POWER INN RD ,ELK GROVE,CA,95828,,,(916) 682-5800,,,{79EEB5BF-8727-4822-A1B4-A590FD38B7DC},GN,9/11/2015 0:00,ROUTINE INSPECTION,"  38.4546630430, -121.4061724194",02/11/2016  4:00PM
FA0032089,SHELDON ROAD CHEVRON,8100 SHELDON RD ,ELK GROVE,CA,95758,,,(916) 691-5032,,,{44A74E01-E201-4FF3-8DB0-E991F68087C1},GN,9/25/2015 0:00,ROUTINE INSPECTION,"  38.4376501091, -121.4081485613",02/11/2016  4:00PM
FA0032092,WILLHAVIN SHELL,3510 FAIR OAKS BLVD ,SACRAMENTO,CA,95864,,,(916) 483-7568,,,{ECD73E11-6FDA-4E1F-AF9F-7B4023A19E7E},GN,2/5/2016 0:00,ROUTINE INSPECTION,"  38.5738546057, -121.3824978271",02/11/2016  4:00PM
FA0032100,CHEVRON,2390 FLORIN RD ,SACRAMENTO,CA,95822,,,(916) 424-1067,,,{EBE3EC90-8442-4961-BD4C-47B9C3CC5E32},GN,1/7/2016 0:00,ROUTINE INSPECTION,"  38.4954552960, -121.4831043823",02/11/2016  4:00PM
FA0032101,KWIK SERV FLORIN RD BOYETT PETROLEUM RMS-702,4705 FLORIN RD ,SACRAMENTO,CA,95823,,,(916) 917-5211,,,{0A337196-64CC-47B6-8D1B-F48B7A8437BB},GN,1/6/2015 0:00,ROUTINE INSPECTION,"  38.4965470000, -121.4509200000",02/11/2016  4:00PM
FA0032113,ELVERTA FOOD & LIQUOR,8008 DUTCH HAVEN BLVD ,ELVERTA,CA,95626,,,(530) 908-9078,,,{42D5E6D6-374D-4D46-B4C7-04CCEF9D89F5},GN,12/30/2015 0:00,ROUTINE INSPECTION,"  38.7147051065, -121.4075658355",02/11/2016  4:00PM
FA0032114,TOWN MART LIQUOR AND GAS,7210 ROSEVILLE RD ,SACRAMENTO,CA,95842,,,(916) 349-0745,,,{39C87E7A-FBCA-4B8E-8212-02AE2E089907},GN,10/21/2015 0:00,ROUTINE INSPECTION,"  38.6971492451, -121.3361000404",02/11/2016  4:00PM
FA0032115,MY GOODS MARKET #5435,2200 FAIR OAKS BLVD ,SACRAMENTO,CA,95825,,,(916) 920-8671,,,{8CE54A2A-650E-4476-AAF1-2AF767177A28},GN,2/5/2016 0:00,ROUTINE INSPECTION,"  38.5738663941, -121.4146787446",02/11/2016  4:00PM
FA0032118,MY GOODS MARKET #5424,7899 MADISON AVE ,CITRUS HEIGHTS,CA,95610,,,(916) 962-3168,,,{6F82A62D-B55E-4DC0-8236-5E3CFFC30A26},GN,11/12/2015 0:00,ROUTINE INSPECTION,"  38.6642871449, -121.2726047313",02/11/2016  4:00PM
FA0032124,MY GOODS MARKET #5421,8001 WATT AVE ,ANTELOPE,CA,95843,,,(916) 338-0648,,,{0C17A69E-45A6-4635-9DD5-FCB5B2FAE70A},GN,7/31/2015 0:00,ROUTINE INSPECTION,"  38.7146716754, -121.3927904596",02/11/2016  4:00PM
FA0032135,AUBURN SHELL,3500 AUBURN BLVD,SACRAMENTO,CA,95821,,,(916) 972-0648,,,{0813FFAD-02FE-467F-87A5-0CF8D34B7230},GN,12/1/2015 0:00,ROUTINE INSPECTION,"  38.6371744813, -121.3823151550",02/11/2016  4:00PM
FA0032140,NATOMAS SHELL,1599 W EL CAMINO AVE ,SACRAMENTO,CA,95833,,,(916) 567-1338,,,,GN,8/18/2015 0:00,ROUTINE INSPECTION,"  38.6131800392, -121.4973384906",02/11/2016  4:00PM
FA0032141,CITRUS HEIGHTS SHELL,6141 GREENBACK LN 2ND FL,CITRUS HEIGHTS,CA,95621,,,(916) 723-2359,,,{BE8B7168-E257-46B9-A6D1-5B3A31DFF3D7},GN,11/20/2015 0:00,ROUTINE INSPECTION,"  38.6795958297, -121.3206243173",02/11/2016  4:00PM
FA0032143,GREENBACK SHELL,7899 GREENBACK LN ,CITRUS HEIGHTS,CA,95610,,,(916) 723-6088,,,{11EB66EF-F782-4DA5-AC20-F476440ECCF8},GN,11/4/2015 0:00,ROUTINE INSPECTION,"  38.6787970719, -121.2719913438",02/11/2016  4:00PM
FA0032197,HARBOUR POINT SHELL,9100 HARBOUR POINT DR ,ELK GROVE,CA,95758,,,(916) 665-2577,,,{37C4A865-2713-4B95-BD4E-E6FBD427E394},GN,10/16/2015 0:00,ROUTINE INSPECTION,"  38.4271889539, -121.4812306073",02/11/2016  4:00PM
FA0032199,GREENHAVEN SHELL,4050 FLORIN RD,SACRAMENTO,CA,95823,,,(916) 422-7307,,,{6BA8C93C-E878-4109-BCBB-8B87F8E140BF},GN,12/2/2015 0:00,ROUTINE INSPECTION,"  38.4955895996, -121.4596874796",02/11/2016  4:00PM
FA0032209,NEW FAY WONG TOFU,6464 STOCKTON BLVD STE C,SACRAMENTO,CA,95823,,,(916) 455-3790,,,{634AA799-B371-40CB-AB7D-6C270272F8F5},GN,9/16/2015 0:00,ROUTINE INSPECTION,"  38.5085451998, -121.4361811668",02/11/2016  4:00PM
FA0032309,CHEVRON #97183,1235 FLORIN RD ,SACRAMENTO,CA,95831,,,(916) 422-9947,,,{C97CD658-D72C-4186-BB73-1876B2ABB2C6},GN,9/8/2015 0:00,ROUTINE INSPECTION,"  38.4959144337, -121.5117184123",02/11/2016  4:00PM
FA0032342,TOWNE MART,8223 AUBURN BLVD ,CITRUS HEIGHTS,CA,95610,,,(916) 729-4532,,,{B4D7C821-3243-476E-870A-BDAE63C5B238},GN,9/3/2015 0:00,ROUTINE INSPECTION,"  38.7157822240, -121.2908264098",02/11/2016  4:00PM
FA0032344,FOLSOM LAKE 76 #2601496,9871 GREENBACK LN ,FOLSOM,CA,95630,,,(916) 989-2825,,,{88317E72-3033-45EA-BE0A-FC88919333BC},GN,12/1/2015 0:00,ROUTINE INSPECTION,"  38.6846631219, -121.1794440058",02/11/2016  4:00PM
FA0032350,76/WESTERN GAS AUTO REPAIR & SMOG,4790 47TH AVE ,SACRAMENTO,CA,95824,,,(916) 469-8832,,,{8FB4208B-D0FD-4434-814D-C770BE6E108C},GN,9/4/2015 0:00,ROUTINE INSPECTION,"  38.5100939618, -121.4503207347",02/11/2016  4:00PM
FA0032356,CAMELLIA CITY CHEVRON,4700 MANZANITA AVE ,CARMICHAEL,CA,95608,,,(916) 974-0200,,,{D55AF905-F9D0-4783-A16A-615E4812BB6A},GN,10/6/2015 0:00,ROUTINE INSPECTION,"  38.6493992452, -121.3272851960",02/11/2016  4:00PM
FA0032357,ELSIE CHEVRON,7314 ELSIE AVE ,SACRAMENTO,CA,95823,,,(916) 681-7004,,,{9645F9CA-9A8E-42CC-BB5F-B5617BF58EB7},GN,10/26/2015 0:00,ROUTINE INSPECTION,"  38.4738461972, -121.4180672090",02/11/2016  4:00PM
FA0032358,CHEVRON AT NATOMAS CROSSING,3950 TRUXEL RD ,SACRAMENTO,CA,95834,,,(916) 419-3033,,,{F8271752-4E97-47D8-8E1E-55733AF91AD3},GN,9/8/2015 0:00,ROUTINE INSPECTION,"  38.6411035806, -121.5077302377",02/11/2016  4:00PM
FA0032360,BHULLAR'S INC #255999,4631 WATT AVE ,NORTH HIGHLANDS,CA,95660,,,(916) 481-1633,,,{1E430F06-DAE1-485B-88FC-8CCA1620FBB8},GN,10/22/2015 0:00,ROUTINE INSPECTION,"  38.6488691725, -121.3834291597",02/11/2016  4:00PM
FA0032364,FLORIN CHEVRON #92154,4700 FLORIN RD ,SACRAMENTO,CA,95823,,,(916) 422-3434,,,{EABCFD67-E26B-4033-9FA1-54D5CCD96371},GN,11/17/2015 0:00,ROUTINE INSPECTION,"  38.4957478622, -121.4509078554",02/11/2016  4:00PM
FA0032367,DISCOUNT FOOD & LIQUOR,700 E BIDWELL ST ,FOLSOM,CA,95630,,,(916) 983-4922,,,{FAD2376A-97C6-4FA9-B1F2-65DD98001446},GN,10/13/2015 0:00,ROUTINE INSPECTION,"  38.6721825904, -121.1606645456",02/11/2016  4:00PM
FA0032371,DHILLON'S FOLSOM SHELL,13397 FOLSOM BLVD ,FOLSOM,CA,95630,,,(916) 985-2101,,,{AA004FBD-0FD5-491F-8F49-BE19B75F1B17},GN,7/23/2015 0:00,ROUTINE INSPECTION,"  38.6559836000, -121.1822449000",02/11/2016  4:00PM
FA0032378,DILLON SHELL FOOD MART,5045 MADISON AVE ,SACRAMENTO,CA,95841,,,(916) 469-8052,,,{1834E85E-5500-4413-A408-C18E541F21AE},GN,10/20/2015 0:00,ROUTINE INSPECTION,"  38.6604296998, -121.3478758697",02/11/2016  4:00PM
FA0032379,ROSEMONT SHELL INC.,9100 KIEFER BLVD ,SACRAMENTO,CA,95826,,,(916) 363-4083,,,{5DCD2B2B-1B63-4A3A-AD0E-C4E1615AC908},GN,9/16/2015 0:00,ROUTINE INSPECTION,"  38.5468880872, -121.3619852507",02/11/2016  4:00PM
FA0032387,JIBBOOM STREET SHELL,225 N JIBBOOM ST ,SACRAMENTO,CA,95811,,,(916) 554-0946,,,{57671881-3EA5-48F7-9477-FFFC755E806B},GN,9/3/2015 0:00,ROUTINE INSPECTION,"  38.5961659000, -121.5053050000",02/11/2016  4:00PM
